,make,model,model_year,gear,fuel_type,engine_cc,mileage_km,price (Rs.)
6214,Toyota, Aqua,2014,Automatic,Petrol,1500,59000,8500000
6215,Toyota, Aqua,2015,Automatic,Petrol,1500,57000,7200000
6217,Toyota, Corolla,2006,Manual,Petrol,1300,180000,5000000
6218,Toyota, Rush,2011,Automatic,Petrol,1500,160000,7000000
6221,Toyota, Vitz,2016,Automatic,Petrol,1000,59000,7450000
6223,Toyota, Axio,2010,Automatic,Petrol,1500,110000,7500000
6224,Toyota, Verossa,2021,Automatic,Petrol,2000,200000,5500000
6225,Toyota, Allion,2004,Automatic,Petrol,1500,161120,5725000
6226,Toyota, Axio,2007,Automatic,Petrol,1500,135000,6550000
6227,Toyota, Vitz,2017,Automatic,Petrol,1000,32000,8500000
6228,Toyota, Aqua,2013,Automatic,Petrol,1500,42000,7050000
6230,Toyota, Allion,2006,Automatic,Petrol,15000,118000,7300000
6234,Toyota, Vitz,2007,Automatic,Petrol,1000,102000,4560000
6235,Toyota, Vitz,2000,Automatic,Petrol,1500,190000,3075000
6236,Toyota, VITZ,2016,Automatic,Petrol,1000,69000,6600000
6237,Toyota, KR42,2002,Automatic,Petrol,1780,137000,6550000
6238,Toyota, Vitz,2019,Automatic,Petrol,10000,43000,8000000
6239,Toyota, RAV4,2002,Automatic,Petrol,2000,185000,5350000
6241,Toyota, Vitz,2011,Automatic,Petrol,990,68000,5585000
6242,Toyota, Aqua,2013,Automatic,Petrol,1500,79431,5975000
6243,Toyota, Vitz,2018,Automatic,Petrol,1000,28000,9100000
6244,Toyota, Aqua,2014,Automatic,Petrol,1500,78500,6675000
6245,Toyota, Axio,2016,Automatic,Petrol,1500,65000,9500000
6246,Toyota, Townace,2009,Automatic,Petrol,1490,200000,4975000
6247,Toyota, Aqua,2013,Automatic,Petrol,1500,80000,7850000
6248,Toyota, Aqua,2012,Automatic,Petrol,1500,170000,5190000
6249,Toyota, Axio,2014,Automatic,Petrol,1490,97000,7300000
6250,Toyota, Prius,2011,Automatic,Petrol,1800,75000,7200000
6252,Toyota, Prius,2014,Automatic,Petrol,1800,80000,7750000
6253,Toyota, Allion,2011,Automatic,Petrol,1500,75000,10000000
6254,Toyota, VITZ,2019,Automatic,Petrol,1000,6900,9250000
6255,Toyota, Dolphin,2001,Manual,Diesel,3000,154000,6850000
6256,Toyota, Vitz,2008,Automatic,Petrol,990,55000,4300000
6258,Toyota, Vitz,2009,Automatic,Petrol,1000,83000,5500000
6259,Toyota, Axio,2013,Automatic,Petrol,1500,104000,8500000
6260,Toyota, Aqua,2013,Automatic,Petrol,1500,165000,6150000
6262,Toyota, Vitz,2013,Automatic,Petrol,1000,65000,6050000
6263,Toyota, Premio,2010,Automatic,Petrol,1490,130000,9750000
6264,Toyota, Axio,2015,Automatic,Petrol,1490,121975,9600000
6266,Toyota, Hilux,2007,Manual,Diesel,2500,169000,8390000
6267,Toyota, KDH,2012,Automatic,Diesel,2490,169579,8790000
6268,Toyota, Vitz,2017,Automatic,Petrol,1000,29000,7550000
6269,Toyota, Aqua,2012,Automatic,Petrol,1500,133000,5300000
6270,Toyota, Premio,2010,Automatic,Petrol,1500,115000,9850000
6272,Toyota, BELTA,2007,Automatic,Petrol,1000,119880,5350000
6273,Toyota, Passo,2004,Automatic,Petrol,990,150000,3830000
6274,Toyota, Corolla,2005,Manual,Petrol,1300,190000,4600000
6275,Toyota, Aqua,2014,Automatic,Petrol,1500,105000,6500000
6278,Toyota, Toyoace,2017,Manual,Diesel,2980,37682,7500000
6280,Toyota, Axio,2015,Automatic,Petrol,1500,96000,8300000
6282,Toyota, Dyna,2015,Manual,Diesel,2982,76000,5500000
6283,Toyota, Vitz,2016,Automatic,Petrol,1000,46000,6700000
6284,Toyota, Axio,2016,Automatic,Petrol,1500,49000,8500000
6285,Toyota, Prius,2014,Automatic,Petrol,1800,109000,7900000
6286,Toyota, Allion,2008,Automatic,Petrol,1800,89000,8200000
6287,Toyota, Passo,2016,Automatic,Petrol,1000,33000,7050000
6289,Toyota, Corolla,2011,Automatic,Petrol,1600,92600,7800000
6293,Toyota, Vios,2007,Automatic,Petrol,1500,109000,5290000
6294,Toyota, Belta,2007,Automatic,Petrol,1300,85500,5990000
6295,Toyota, Avanza,2011,Manual,Petrol,1300,106400,5225000
6296,Toyota, Vitz,2015,Automatic,Petrol,1000,43000,6920000
6297,Toyota, Prius,2013,Automatic,Petrol,1790,11111,7850000
6298,Toyota, Prius,2010,Automatic,Petrol,1800,142000,5950000
6299,Toyota, Allion,2008,Automatic,Petrol,1490,150000,8300000
6300,Toyota, Aqua,2013,Automatic,Petrol,1500,83000,7500000
6302,Toyota, KR42GL,2007,Automatic,Petrol,1800,190000,6400000
6307,Toyota, Vitz,2019,Automatic,Petrol,990,19200,8950000
6308,Toyota, Vitz,2010,Automatic,Petrol,1000,120000,4875000
6309,Toyota, Coaster,2006,Automatic,Diesel,4000,162000,7000000
6312,Toyota, Allion,2004,Automatic,Petrol,1800,243000,5450000
6314,Toyota, Freezer,2013,Manual,Diesel,4000,88000,6675000
6315,Toyota, KDH,2011,Automatic,Diesel,3000,213000,9900000
6317,Toyota, Vitz,2016,Automatic,Petrol,1000,40000,6900000
6319,Toyota, Yaris,2007,Automatic,Petrol,1300,120000,5500000
6320,Toyota, Aqua,2013,Automatic,Petrol,1500,38000,6550000
6322,Toyota, HILUX,2007,Manual,Diesel,2500,160000,9500000
6324,Toyota, Vitz,2016,Automatic,Petrol,990,40200,6500000
6325,Toyota, Axio,2015,Automatic,Petrol,1500,61400,8550000
6326,Toyota, Axio,2014,Automatic,Petrol,1500,52000,8100000
6327,Toyota, Corolla,2003,Automatic,Petrol,1497,204561,5285000
6328,Toyota, Vitz,2008,Automatic,Petrol,1000,78000,5450000
6329,Toyota, Vitz,2015,Automatic,Petrol,1000,50000,6990000
6330,Toyota, Axio,2013,Automatic,Petrol,1490,177783,7325000
6332,Toyota, Corolla,2007,Automatic,Petrol,1598,113000,7000000
6333,Toyota, KDH,2006,Automatic,Diesel,25000,152000,8150000
6334,Toyota, Axio,2007,Automatic,Petrol,1490,130000,6500000
6335,Toyota, Estima,2008,Automatic,Petrol,2360,110000,8600000
6337,Toyota, Vitz,2017,Manual,Petrol,1000,56000,7300000
6338,Toyota, Passo,2017,Automatic,Petrol,1000,39652,6450000
6339,Toyota, Townace,2002,Automatic,Diesel,2200,177000,5925000
6340,Toyota, Vitz,2016,Automatic,Petrol,1000,30000,6990000
6341,Toyota, Noah,2001,Automatic,Diesel,2000,1,5675000
6344,Toyota, Axio,2015,Automatic,Petrol,1500,68000,8750000
6346,Toyota, Prius,2013,Automatic,Petrol,1800,94000,8900000
6350,Toyota, Corolla,2008,Automatic,Petrol,1600,140000,6200000
6351,Toyota, Aqua,2012,Automatic,Petrol,1500,65000,6500000
6352,Toyota, Prius,2012,Automatic,Petrol,1800,124000,8050000
6353,Toyota, Allion,2004,Automatic,Petrol,1800,244000,5500000
6354,Toyota, Vitz,2015,Automatic,Petrol,1000,60000,6100000
6355,Toyota, AQUA,2013,Automatic,Petrol,1500,115000,6675000
6356,Toyota, AQUA,2012,Automatic,Petrol,1496,119000,6600000
6357,Toyota, AXIO,2015,Automatic,Petrol,1,133000,8500000
6358,Toyota, Prius,2014,Automatic,Petrol,1500,112000,6690000
6359,Toyota, Axio,2007,Automatic,Petrol,1500,121000,6800000
6362,Toyota, Vitz,2007,Automatic,Petrol,1000,92875,5700000
6363,Toyota, Harrier,2008,Automatic,Petrol,2360,120000,8600000
6364,Toyota, 172,2000,Automatic,Diesel,3000,220000,6550000
6365,Toyota, Prius,2012,Automatic,Petrol,127000,127000,6790000
6366,Toyota, Axio,2015,Automatic,Petrol,1500,85000,9800000
6367,Toyota, Aqua,2013,Automatic,Petrol,1500,82000,7350000
6369,Toyota, Corolla,2014,Manual,Petrol,1300,150000,4475000
6375,Toyota, Coaster,2007,Automatic,Diesel,4000,220000,5700000
6377,Toyota, KDH,2008,Automatic,Diesel,2980,190000,9650000
6378,Toyota, Passo,2016,Automatic,Petrol,1000,88012,6500000
6379,Toyota, Prius,2012,Automatic,Petrol,1790,118000,6900000
6380,Toyota, Vitz,2018,Automatic,Petrol,1000,23000,7750000
6381,Toyota, Corolla,2006,Automatic,Petrol,1500,116000,5860000
6382,Toyota, Belta,2007,Automatic,Petrol,1300,86000,5825000
6383,Toyota, Vitz,2017,Automatic,Petrol,1000,57250,7475000
6385,Toyota, Aqua,2013,Automatic,Petrol,1500,91000,6450000
6386,Toyota, Yaris,2008,Automatic,Petrol,1300,120000,5850000
6388,Toyota, Vitz,2015,Automatic,Petrol,1000,28000,7100000
6391,Toyota, Vitz,2000,Automatic,Petrol,1000,116000,3475000
6393,Toyota, AQUA,2012,Automatic,Petrol,1500,86000,5975000
6394,Toyota, Prius,2012,Automatic,Petrol,1800,103700,6900000
6395,Toyota, Vios,2004,Automatic,Petrol,1500,88000,4950000
6396,Toyota, Axio,2007,Automatic,Petrol,1500,118000,6890000
6397,Toyota, Vios,2003,Automatic,Petrol,1497,169770,4260000
6399,Toyota, Prius,2013,Automatic,Petrol,1800,280000,6900000
6401,Toyota, Dolphin,2003,Automatic,Petrol,1990,150000,6650000
6402,Toyota, AVANZA,2008,Manual,Petrol,1300,127651,4190000
6404,Toyota, Vitz,2018,Automatic,Petrol,1000,30000,8250000
6405,Toyota, Vitz,2008,Automatic,Petrol,1000,935000,4800000
6408,Toyota, Prius,2009,Automatic,Petrol,1800,258000,6200000
6409,Toyota, Prius,2015,Automatic,Petrol,1500,148000,7750000
6410,Toyota, VITZ,2008,Automatic,Petrol,990,140602,4995000
6411,Toyota, AQUA,2015,Automatic,Petrol,1500,45000,6300000
6412,Toyota, Premio,2007,Automatic,Petrol,1500,112000,8500000
6413,Toyota, Aqua,2012,Automatic,Petrol,1500,100700,5865000
6414,Toyota, Axio,2008,Automatic,Petrol,1500,165000,6175000
6415,Toyota, Vitz,2011,Automatic,Petrol,1000,65500,5100000
6417,Toyota, Pixis,2016,Automatic,Petrol,650,55000,4400000
6418,Toyota, Vitz,2016,Automatic,Petrol,990,51000,8000000
6419,Toyota, Corolla,2002,Automatic,Petrol,1500,192000,5500000
6420,Toyota, Allion,2012,Automatic,Petrol,1490,88000,9900000
6422,Toyota, Aqua,2014,Automatic,Petrol,1500,89000,6490000
6423,Toyota, Allion,2007,Automatic,Petrol,1500,132000,7900000
6424,Toyota, Prius,2007,Automatic,Petrol,1500,191000,5000000
6425,Toyota, Vitz,2016,Automatic,Petrol,1000,37800,6750000
6426,Toyota, Vios,2007,Automatic,Petrol,1500,150000,5700000
6428,Toyota, Vitz,2017,Automatic,Petrol,1000,36000,8850000
6430,Toyota, Allion,2012,Automatic,Petrol,1500,53500,9450000
6431,Toyota, Dyna,2000,Manual,Diesel,4800,180000,3200000
6432,Toyota, Camry,2009,Automatic,Petrol,2400,120000,8000000
6438,Toyota, Prius,2013,Automatic,Petrol,1500,98000,8350000
6439,Toyota, Aqua,2012,Automatic,Petrol,1500,128140,5800000
6440,Toyota, Allion,2016,Automatic,Petrol,1500,69000,1300000
6441,Toyota, Belta,2007,Automatic,Petrol,1000,128300,5875000
6442,Toyota, Corolla,2008,Automatic,Petrol,1580,99000,6150000
6443,Toyota, IST,2004,Automatic,Petrol,1300,175000,4850000
6444,Toyota, Corolla,2005,Manual,Petrol,1299,125028,5095000
6445,Toyota, PASSO,2007,Automatic,Petrol,1290,89744,4290000
6446,Toyota, Vitz,2003,Automatic,Petrol,1000,115000,3750000
6447,Toyota, Vitz,2019,Automatic,Petrol,1000,5000,9350000
6448,Toyota, Premio,2010,Automatic,Petrol,1500,68000,10200000
6450,Toyota, Vitz,2012,Automatic,Petrol,1000,88732,5850000
6451,Toyota, Vitz,2019,Automatic,Petrol,1000,15000,9200000
6453,Toyota, Allion,2011,Automatic,Petrol,1500,118000,8850000
6454,Toyota, Aqua,2012,Automatic,Petrol,1500,86400,5800000
6455,Toyota, Platz,2004,Automatic,Petrol,1000,130000,4000000
6456,Toyota, COROLLA,2000,Automatic,Petrol,1500,170000,2950000
6458,Toyota, Aqua,2014,Automatic,Petrol,1500,101000,6100000
6459,Toyota, Axio,2015,Automatic,Petrol,1500,84806,7350000
6460,Toyota, Yaris,2008,Manual,Petrol,1300,102000,4800000
6462,Toyota, Vitz,2016,Automatic,Petrol,990,70000,6950000
6464,Toyota, Vitz,2015,Automatic,Petrol,1000,60078,6500000
6469,Toyota, Harrier,2007,Automatic,Petrol,3200,85000,9600000
6470,Toyota, Vitz,2017,Automatic,Petrol,1000,38247,7785000
6474,Toyota, Tank,2018,Automatic,Petrol,1000,14500,8890000
6475,Toyota, Passo,2016,Automatic,Petrol,1000,38700,6730000
6477,Toyota, Prius,2012,Automatic,Petrol,1800,91000,6990000
6478,Toyota, Premio,2007,Automatic,Petrol,1500,158000,8300000
6479,Toyota, Aqua,2016,Automatic,Petrol,1500,49600,8200000
6480,Toyota, Axio,2007,Automatic,Petrol,1500,210000,6350000
6481,Toyota, Belta,2008,Automatic,Petrol,1300,67500,6300000
6482,Toyota, KR42,2003,Manual,Diesel,2670,193000,5400000
6483,Toyota, Axio,2014,Automatic,Petrol,1490,132000,8150000
6484,Toyota, Prius,2012,Automatic,Petrol,1790,90000,6480000
6485,Toyota, Prius,2012,Automatic,Petrol,1800,170000,2500000
6486,Toyota, Prius,2012,Automatic,Petrol,1800,17000,2500000
6488,Toyota, IST,2004,Automatic,Petrol,1300,158000,4480000
6489,Toyota, Allion,2007,Automatic,Petrol,1500,121460,8700000
6491,Toyota, Vitz,2016,Automatic,Petrol,1000,49000,6990000
6492,Toyota, Allion,2007,Automatic,Petrol,1500,189000,7375000
6493,Toyota, Axio,2008,Automatic,Petrol,1490,195000,7000000
6495,Toyota, IST,2002,Automatic,Petrol,1300,159000,4250000
6498,Toyota, IST,2007,Automatic,Petrol,1300,104000,5850000
6501,Toyota, Axio,2013,Automatic,Petrol,1500,58367,8500000
6502,Toyota, Vitz,2015,Automatic,Petrol,1000,68380,6300000
6503,Toyota, Vitz,2000,Automatic,Petrol,1000,198856,3500000
6505,Toyota, Hilux,2009,Manual,Diesel,2500,210000,4425000
6508,Toyota, Passo,2007,Automatic,Petrol,1000,88721,4050000
6511,Toyota, Aqua,2013,Automatic,Petrol,1500,125,6100000
6512,Toyota, Aqua,2015,Automatic,Petrol,1500,103800,6570000
6513,Toyota, Allion,2007,Automatic,Petrol,1490,114500,8790000
6516,Toyota, Axio,2013,Automatic,Petrol,1500,64000,6600000
6518,Toyota, Aqua,2015,Automatic,Petrol,1500,50000,7350000
6519,Toyota, Aqua,2012,Automatic,Petrol,1500,85000,5585000
6520,Toyota, Allion,2013,Automatic,Petrol,1500,85000,9500000
6522,Toyota, Vitz,2016,Automatic,Petrol,1000,57000,6750000
6523,Toyota, IST,2007,Automatic,Petrol,1500,96000,7000000
6524,Toyota, Vitz,2006,Automatic,Petrol,1000,123000,4450000
6525,Toyota, Axio,2015,Automatic,Petrol,1490,46000,9200000
6526,Toyota, HILUX,2008,Manual,Diesel,2500,145000,5800000
6527,Toyota, Vitz,2003,Automatic,Petrol,1000,95000,3800000
6528,Toyota, Vitz,2015,Automatic,Petrol,1000,69000,6290000
6529,Toyota, Axio,2007,Automatic,Petrol,1490,195000,6550000
6530,Toyota, Vitz,2014,Automatic,Petrol,1000,58000,5975000
6531,Toyota, Vitz,2018,Automatic,Petrol,1000,22000,7800000
6532,Toyota, Passo,2016,Automatic,Petrol,1000,40000,7500000
6536,Toyota, Pixis,2017,Automatic,Petrol,650,23500,5600000
6539,Toyota, Allion,2001,Automatic,Petrol,1800,230000,5300000
6540,Toyota, Axio,2011,Automatic,Petrol,1500,188000,8000000
6542,Toyota, Yaris,2008,Manual,Petrol,1300,119000,5250000
6544,Toyota, Hilux,2007,Manual,Diesel,3000,170000,9500000
6545,Toyota, Aqua,2015,Automatic,Petrol,1500,114000,6450000
6546,Toyota, Axio,2016,Automatic,Petrol,1490,63000,10700000
6547,Toyota, Prius,2013,Automatic,Petrol,1500,119000,8100000
6550,Toyota, Aqua,2012,Automatic,Petrol,1500,88000,5650000
6551,Toyota, Prius,2011,Automatic,Petrol,1800,128000,6835000
6552,Toyota, Prius,2013,Automatic,Petrol,1800,87000,7600000
6553,Toyota, Vios,2003,Automatic,Petrol,1500,124000,4550000
6554,Toyota, Vitz,2016,Automatic,Petrol,1000,48560,6400000
6555,Toyota, Vigo,2006,Manual,Diesel,3009,294000,9100000
6556,Toyota, Aqua,2015,Automatic,Petrol,1500,53000,8600000
6557,Toyota, Vitz,2003,Automatic,Petrol,1000,91000,4075000
6558,Toyota, Aqua,2012,Automatic,Petrol,1500,83000,6200000
6559,Toyota, KDH,2007,Automatic,Petrol,2000,170000,7990000
6560,Toyota, Vios,2004,Automatic,Petrol,1500,200000,4200000
6561,Toyota, Corolla,2008,Automatic,Petrol,1600,190000,6400000
6562,Toyota, Prius,2008,Automatic,Petrol,1300,172000,4950000
6563,Toyota, Vitz,2016,Automatic,Petrol,1000,92000,6950000
6565,Toyota, Dolphin,2002,Manual,Diesel,2980,375000,6550000
6566,Toyota, Tank,2016,Automatic,Petrol,1000,79000,7990000
6568,Toyota, Aqua,2013,Automatic,Petrol,1500,82300,6500000
6569,Toyota, Premio,2003,Automatic,Petrol,1500,307000,6100000
6570,Toyota, Coaster,2009,Manual,Diesel,4000,285000,5850000
6572,Toyota, Vitz,2021,Automatic,Petrol,1000,90000,3290000
6574,Toyota, Belta,2010,Automatic,Petrol,1300,150000,6800000
6576,Toyota, Vitz,2018,Automatic,Petrol,1000,11995,8700000
6578,Toyota, Corolla,2001,Automatic,Petrol,1497,183000,4950000
6579,Toyota, Premio,2013,Automatic,Petrol,1500,110000,10900000
6580,Toyota, Noah,2003,Manual,Petrol,1800,120000,5800000
6581,Toyota, Tank,2017,Automatic,Petrol,1000,32500,7550000
6583,Toyota, Surf,2008,Automatic,Diesel,2980,230000,7175000
6586,Toyota, Vitz,2009,Automatic,Petrol,1000,68000,5100000
6587,Toyota, Allion,2007,Automatic,Petrol,1500,123000,7800000
6588,Toyota, Vitz,2016,Automatic,Petrol,1000,57000,8900000
6589,Toyota, Allion,2007,Automatic,Petrol,1800,80478,8200000
6592,Toyota, Prius,2016,Automatic,Petrol,1800,85735,9550000
6593,Toyota, Axio,2015,Automatic,Petrol,1490,50000,9525000
6595,Toyota, Vitz,2019,Automatic,Petrol,1000,15500,9800000
6596,Toyota, Tank,2017,Automatic,Petrol,1000,20121,7950000
6597,Toyota, Aqua,2014,Automatic,Petrol,1500,129000,6750000
6598,Toyota, KDH,2006,Manual,Diesel,2500,260000,7000000
6600,Toyota, Kdh,2005,Automatic,Diesel,2490,220000,8375000
6601,Toyota, Aqua,2012,Automatic,Petrol,1500,108900,5590000
6602,Toyota, Prius,2010,Automatic,Petrol,1490,160000,6500000
6603,Toyota, Axio,2016,Automatic,Petrol,1500,102000,8300000
6604,Toyota, Vitz,2018,Automatic,Petrol,990,23000,8600000
6606,Toyota, Vitz,2016,Automatic,Petrol,1000,32730,7050000
6609,Toyota, Premio,2002,Automatic,Petrol,1500,172000,6000000
6610,Toyota, Vitz,2015,Automatic,Petrol,1000,57000,6775000
6612,Toyota, Axio,2015,Automatic,Petrol,1500,61000,10500000
6613,Toyota, Belta,2011,Automatic,Petrol,1000,88000,6500000
6617,Toyota, Vitz,2016,Automatic,Petrol,1000,40000,7500000
6618,Toyota, Axio,2015,Automatic,Petrol,1490,97000,8500000
6620,Toyota, Vios,2003,Automatic,Petrol,1500,125000,4650000
6622,Toyota, Vitz,2017,Automatic,Petrol,1000,46500,7900000
6623,Toyota, Belta,2010,Automatic,Petrol,1300,91600,6900000
6625,Toyota, Aqua,2014,Automatic,Petrol,1500,95000,6500000
6626,Toyota, Axio,2015,Automatic,Petrol,1500,90000,10500000
6627,Toyota, Passo,2008,Automatic,Petrol,1000,169000,3950000
6629,Toyota, Hilux,2010,Manual,Diesel,2500,200000,7300000
6630,Toyota, Probox,2007,Manual,Diesel,1500,11000,3000000
6632,Toyota, Prius,2012,Automatic,Petrol,1790,70000,7650000
6634,Toyota, Allion,2012,Automatic,Petrol,1500,98000,10850000
6635,Toyota, Aqua,2014,Automatic,Petrol,1500,70000,7100000
6637,Toyota, Aqua,2012,Automatic,Petrol,1500,108000,6440000
6638,Toyota, Coaster,2014,Automatic,Diesel,4000,115000,8800000
6640,Toyota, VITZ,2017,Automatic,Petrol,1000,49500,7590000
6642,Toyota, Prius,2011,Automatic,Petrol,1790,143000,5830000
6644,Toyota, Vitz,2007,Automatic,Petrol,1000,100004,4650000
6646,Toyota, Vitz,2016,Automatic,Petrol,1000,73000,6800000
6648,Toyota, Axio,2008,Automatic,Petrol,1500,103000,7000000
6649,Toyota, Hilux,2010,Manual,Diesel,2600,91000,6875000
6650,Toyota, Prius,2008,Automatic,Petrol,1490,257000,5480000
6651,Toyota, Aqua,2012,Automatic,Petrol,1500,83000,5500000
6652,Toyota, Aqua,2012,Automatic,Petrol,1500,130000,6500000
6654,Toyota, VIOS,2004,Manual,Petrol,1500,149000,4475000
6655,Toyota, Prius,2013,Automatic,Petrol,1800,80000,7850000
6658,Toyota, Vios,2004,Automatic,Petrol,1500,15770,4790000
6659,Toyota, Axio,2007,Automatic,Petrol,1490,115000,7000000
6660,Toyota, Axio,2008,Automatic,Petrol,1490,130000,6575000
6662,Toyota, Axio,2016,Automatic,Petrol,1490,63700,9800000
6663,Toyota, Rush,2009,Automatic,Petrol,1500,113000,8000000
6665,Toyota, Hilux,2006,Manual,Diesel,2500,131000,9000000
6666,Toyota, Kdh,2008,Automatic,Diesel,3000,198000,8500000
6667,Toyota, CR42,2000,Automatic,Diesel,2180,250000,4650000
6668,Toyota, Vios,2005,Automatic,Petrol,1500,140000,5000000
6670,Toyota, Belta,2009,Automatic,Petrol,1300,82000,6650000
6671,Toyota, Corolla,2002,Automatic,Petrol,1500,204549,5870000
6673,Toyota, CHR,2018,Automatic,Petrol,1190,23830,1320000
6674,Toyota, Vitz,2000,Automatic,Petrol,1000,161000,3225000
6676,Toyota, Axio,2015,Automatic,Petrol,1500,117000,9000000
6677,Toyota, Prius,2013,Automatic,Petrol,18000,105300,7850000
6678,Toyota, Axio,2015,Automatic,Petrol,1,84000,9150000
6679,Toyota, Prius,2010,Automatic,Petrol,1800,133000,6975000
6681,Toyota, Premio,2018,Automatic,Petrol,1500,43000,3500000
6682,Toyota, Axio,2016,Automatic,Petrol,1500,63000,9300000
6683,Toyota, Prius,2013,Automatic,Petrol,1800,1170000,7990000
6684,Toyota, KDH,2007,Automatic,Diesel,2500,155000,8450000
6685,Toyota, Allion,2007,Automatic,Petrol,1500,133000,7475000
6686,Toyota, Axio,2015,Automatic,Petrol,1500,137397,9200000
6688,Toyota, Vitz,2018,Automatic,Petrol,1000,13000,8700000
6690,Toyota, CE110,2000,Automatic,Diesel,2000,193000,3600000
6691,Toyota, Corolla,2000,Automatic,Petrol,1500,10000,5700000
6692,Toyota, Prius,2012,Automatic,Petrol,1800,131000,8075000
6694,Toyota, Prius,2011,Automatic,Petrol,1800,156000,6800000
6695,Toyota, Aqua,2013,Automatic,Petrol,1500,84500,6000000
6696,Toyota, Vitz,2016,Automatic,Petrol,1000,45000,7190000
6697,Toyota, Axio,2008,Automatic,Petrol,1500,149000,6000000
6699,Toyota, Belta,2008,Automatic,Petrol,1300,98700,5850000
6700,Toyota, Passo,2008,Automatic,Petrol,1000,100000,4875000
6701,Toyota, Vitz,2015,Automatic,Petrol,1000,38000,6200000
6703,Toyota, Axio,2007,Automatic,Petrol,1500,104500,6950000
6704,Toyota, Axio,2013,Automatic,Petrol,1490,135000,7650000
6707,Toyota, Hilux,2010,Manual,Diesel,2500,141000,8000000
6709,Toyota, Vitz,2017,Automatic,Petrol,1000,32900,7590000
6710,Toyota, Prius,2014,Automatic,Petrol,1500,98000,7490000
6711,Toyota, Aqua,2013,Automatic,Petrol,1500,152000,6500000
6712,Toyota, Allion,2006,Automatic,Petrol,1500,58000,7000000
6713,Toyota, Vitz,2016,Automatic,Petrol,1000,78500,6850000
6714,Toyota, KDH,2008,Automatic,Diesel,3000,175000,9700000
6716,Toyota, Allion,2010,Automatic,Petrol,1500,120000,9700000
6717,Toyota, Prius,2013,Automatic,Petrol,1800,98000,7500000
6718,Toyota, Vitz,2017,Automatic,Petrol,1000,25000,7350000
6722,Toyota, Prius,2008,Automatic,Petrol,1500,140650,5250000
6723,Toyota, Aqua,2014,Automatic,Petrol,1500,95000,7350000
6724,Toyota, Axio,2010,Automatic,Petrol,1500,143000,7800000
6725,Toyota, RAV4,2002,Automatic,Petrol,1794,155000,6000000
6726,Toyota, Prius,2012,Automatic,Petrol,1800,79000,8125000
6727,Toyota, Vitz,2016,Automatic,Petrol,1000,38775,7230000
6728,Toyota, Vitz,2017,Automatic,Petrol,990,25000,7800000
6730,Toyota, IST,2007,Automatic,Petrol,1500,90000,8100000
6731,Toyota, AXIO,2015,Automatic,Petrol,1490,78100,9090000
6732,Toyota, Axio,2013,Automatic,Petrol,1430,104000,8075000
6735,Toyota, KDH,2008,Automatic,Diesel,2500,155,8875000
